timestamp,filename,seconds,dataRate,simTime,packetSize,numberOfUes,00:00 ? 08:00,08:00 ? 12:00,12:00 ? 17:00,17:00 ? 20:00,20:00 ? 00:00
Tue Aug 22 08:04:27 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,29067,534.53,3,323,5,,,,,
Tue Aug 22 08:04:27 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,29067,450.42,1,380,10,,,,,
Tue Aug 22 08:04:27 1995,/SDSC/Partners/vrml/Images/cube.gif,29067,70.32,2,151,4,,,,,
Tue Aug 22 08:04:34 1995,/SDSC/Staff/caputog/background.html,29074,85.7,3,315,6,,,,,
Tue Aug 22 08:04:36 1995,/,29076,233.89,4,430,6,,,,,
Tue Aug 22 08:04:38 1995,/images/biglogo.gif,29078,348.38,1,80,5,,,,,
Tue Aug 22 08:04:39 1995,/images/iotw.gif,29079,392.72,4,64,3,,,,,
Tue Aug 22 08:04:41 1995,/images/redbar.gif,29081,186.32,4,440,5,,,,,
Tue Aug 22 08:04:42 1995,/images/blackbar.gif,29082,4.71,4,406,8,,,,,
Tue Aug 22 08:04:51 1995,,29091,,,,4,,,,,
Tue Aug 22 08:04:51 1995,,29091,,,,2,,,,,
Tue Aug 22 08:04:51 1995,,29091,,,,11,,,,,
Tue Aug 22 08:04:52 1995,/CompSci/Xtal/ACA/Jobs/jobs.html,29092,322.69,4,118,10,,,,,
Tue Aug 22 08:04:54 1995,/images/sdsc_logo.gif,29094,526.42,3,177,5,,,,,
Tue Aug 22 08:04:54 1995,/CompSci/Xtal/images/ball-blue.gif,29094,568.7,3,294,5,,,,,
Tue Aug 22 08:04:54 1995,/CompSci/Xtal/images/aca_logo.gif,29094,224.99,1,116,2,,,,,
Tue Aug 22 08:04:54 1995,/CompSci/Xtal/images/ball-red.gif,29094,117.98,3,319,11,,,,,
Tue Aug 22 08:04:55 1995,/CompSci/Xtal/images/ball-green.gif,29095,348.94,3,64,4,,,,,
Tue Aug 22 08:04:55 1995,/CompSci/Xtal/images/ball-purple.gif,29095,398.13,4,321,4,,,,,
Tue Aug 22 08:04:55 1995,/CompSci/Xtal/images/ball-yellow.gif,29095,114.21,1,144,4,,,,,
Tue Aug 22 08:04:58 1995,/Events/GIW/attendees.html,29098,84.44,3,412,4,,,,,
Tue Aug 22 08:04:59 1995,/CompSci/Xtal/ACA/Jobs/industry.html,29099,320.35,2,102,3,,,,,
Tue Aug 22 08:04:59 1995,/SDSC/Partners/vrml/repos_software.html,29099,387.05,2,440,6,,,,,
Tue Aug 22 08:05:00 1995,/cgi-bin/imagemap.cgi,29100,509.15,3,465,3,,,,,
Tue Aug 22 08:05:00 1995,,29100,,,,10,,,,,
Tue Aug 22 08:05:00 1995,,29100,,,,6,,,,,
Tue Aug 22 08:05:00 1995,,29100,,,,10,,,,,
Tue Aug 22 08:05:00 1995,/EnablingTech/Visualization/vrml/webview.html,29100,445.63,2,457,10,,,,,
Tue Aug 22 08:05:01 1995,/pub_news.html,29101,128.41,3,449,5,,,,,
Tue Aug 22 08:05:03 1995,/images/logo.gif,29103,280.91,1,95,6,,,,,
Tue Aug 22 08:05:03 1995,/EnablingTech/Visualization/vrml/tools/webview/help/webview.gif,29103,400.6,2,314,7,,,,,
Tue Aug 22 08:05:03 1995,/SDSC/Partners/vrml/Images/cone.gif,29103,127.44,4,60,3,,,,,
Tue Aug 22 08:05:04 1995,/images/pub_news.gif,29104,227.91,3,74,2,,,,,
Tue Aug 22 08:05:05 1995,/images/biglogo.gif,29105,348.38,1,80,6,,,,,
Tue Aug 22 08:05:08 1995,/SDSC/Partners/vrml/Images/cube.gif,29108,70.32,2,151,4,,,,,
Tue Aug 22 08:05:23 1995,/SDSC/Partners/vrml/examples.html,29123,68.84,4,229,8,,,,,
Tue Aug 22 08:05:27 1995,/Services/Consult/Misc/cray.gif,29127,24.32,4,260,3,,,,,
Tue Aug 22 08:05:29 1995,/SDSC/Partners/vrml/repos_software.html,29129,387.05,2,440,5,,,,,
Tue Aug 22 08:05:30 1995,/Services/Consult/Misc/search.gif,29130,11.29,4,122,9,,,,,
Tue Aug 22 08:05:30 1995,/wow/mexico/resort/resort.html,29130,75.74,4,73,1,,,,,
Tue Aug 22 08:05:31 1995,/Services/Consult/Misc/info_services_icon.gif,29131,461.25,2,235,5,,,,,
Tue Aug 22 08:05:33 1995,/wow/mexico/resort/redb.gif,29133,252.78,1,85,3,,,,,
Tue Aug 22 08:05:33 1995,/wow/mexico/resort/gallery-2.jpg,29133,411.88,2,376,10,,,,,
Tue Aug 22 08:05:37 1995,/SDSC/Partners/vrml/Images/cone.gif,29137,127.44,4,60,10,,,,,
Tue Aug 22 08:05:37 1995,/SDSC/Partners/vrml/Images/cube.gif,29137,70.32,2,151,10,,,,,
Tue Aug 22 08:05:37 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,29137,409.49,1,191,8,,,,,
Tue Aug 22 08:05:46 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,29146,409.49,1,191,6,,,,,
Tue Aug 22 08:05:59 1995,/surf/surfer_resources.html,29159,537.08,3,470,10,,,,,
Tue Aug 22 08:06:01 1995,,29161,,,,7,,,,,
Tue Aug 22 08:06:01 1995,,29161,,,,9,,,,,
Tue Aug 22 08:06:04 1995,/surf/Images/img0012.gif,29164,245.04,1,69,8,,,,,
Tue Aug 22 08:06:13 1995,/surf/Images/img0079.gif,29173,320.2,3,495,10,,,,,
Tue Aug 22 08:06:35 1995,/SDSC/Partners/vrml/software/browsers.html,29195,364.22,2,182,2,,,,,
Tue Aug 22 08:06:37 1995,/Education/Expeditions/FASTexpeditions,29197,152.17,3,159,4,,,,,
Tue Aug 22 08:06:38 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,29198,409.49,1,191,6,,,,,
Tue Aug 22 08:06:39 1995,/SDSC/Partners/vrml/repos_software.html,29199,387.05,2,440,5,,,,,
Tue Aug 22 08:06:44 1995,/SDSC/Geninfo/SDarea/sdsc-dir.html,29204,176.18,1,254,2,,,,,
Tue Aug 22 08:06:46 1995,/SDSC/Geninfo/SDarea/Images/sdareabar.GIF,29206,503.06,1,145,8,,,,,
Tue Aug 22 08:06:56 1995,,29216,,,,9,,,,,
Tue Aug 22 08:06:56 1995,,29216,,,,10,,,,,
Tue Aug 22 08:07:01 1995,/Education/Expeditions,29221,202.3,3,261,3,,,,,
Tue Aug 22 08:07:01 1995,/vrml,29221,73.11,3,316,3,,,,,
Tue Aug 22 08:07:03 1995,/SDSC/Partners/vrml/Images/cube.gif,29223,70.32,2,151,2,,,,,
Tue Aug 22 08:07:03 1995,/SDSC/Partners/vrml/Images/cone.gif,29223,127.44,4,60,11,,,,,
Tue Aug 22 08:07:03 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,29223,534.53,3,323,7,,,,,
Tue Aug 22 08:07:03 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,29223,450.42,1,380,10,,,,,
Tue Aug 22 08:07:10 1995,/Education/Expeditions/FASTexpeditions,29230,152.17,3,159,6,,,,,
Tue Aug 22 08:07:13 1995,/vrml,29233,73.11,3,316,7,,,,,
Tue Aug 22 08:07:18 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,29238,450.42,1,380,10,,,,,
Tue Aug 22 08:07:29 1995,/vrml,29249,73.11,3,316,4,,,,,
Tue Aug 22 08:07:30 1995,/SDSC/Partners/vrml/Images/cone.gif,29250,127.44,4,60,3,,,,,
Tue Aug 22 08:07:31 1995,/,29251,233.89,4,430,2,,,,,
Tue Aug 22 08:07:33 1995,/SDSC/Research/Visualization/Tecate/tecate.html,29253,165.62,4,408,5,,,,,
Tue Aug 22 08:07:33 1995,/SDSC/Partners/vrml/Images/cube.gif,29253,70.32,2,151,5,,,,,
Tue Aug 22 08:07:36 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,29256,534.53,3,323,7,,,,,
Tue Aug 22 08:07:38 1995,/images/redbar.gif,29258,186.32,4,440,11,,,,,
Tue Aug 22 08:07:38 1995,/images/iotw.gif,29258,392.72,4,64,9,,,,,
Tue Aug 22 08:07:38 1995,/images/blackbar.gif,29258,4.71,4,406,8,,,,,
Tue Aug 22 08:07:38 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,29258,450.42,1,380,2,,,,,
Tue Aug 22 08:07:42 1995,/SDSC/Research/Visualization/Tecate/images/logo.gif,29262,411.47,1,189,5,,,,,
Tue Aug 22 08:07:42 1995,/images/icon_research.gif,29262,30.58,3,136,2,,,,,
Tue Aug 22 08:07:43 1995,/vrml,29263,73.11,3,316,2,,,,,
Tue Aug 22 08:07:46 1995,/images/logo_square.gif,29266,322.4,1,243,2,,,,,
Tue Aug 22 08:07:49 1995,,29269,,,,11,,,,,
Tue Aug 22 08:07:49 1995,,29269,,,,4,,,,,
Tue Aug 22 08:07:50 1995,/SDSC/Partners/vrml/examples.html,29270,68.84,4,229,10,,,,,
Tue Aug 22 08:07:56 1995,/SDSC/Partners/vrml/repos_software.html,29276,387.05,2,440,4,,,,,
Tue Aug 22 08:07:58 1995,/SDSC/Partners/vrml/Images/cone.gif,29278,127.44,4,60,5,,,,,
Tue Aug 22 08:07:58 1995,/SDSC/Partners/vrml/Images/cube.gif,29278,70.32,2,151,1,,,,,
Tue Aug 22 08:08:02 1995,/SDSC/Partners/vrml/examples.html,29282,68.84,4,229,11,,,,,
Tue Aug 22 08:08:04 1995,/SDSC/Partners/vrml/examples.html,29284,68.84,4,229,1,,,,,
Tue Aug 22 08:08:05 1995,/SDSC/Partners/vrml/software/develop_lib-vrml.html,29285,522.29,1,192,10,,,,,
Tue Aug 22 08:08:08 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,29288,409.49,1,191,11,,,,,
Tue Aug 22 08:08:08 1995,/SDSC/Staff/guzmanv/background.html,29288,276.25,3,125,11,,,,,
Tue Aug 22 08:08:09 1995,/SDSC/Partners/vrml/about.html,29289,335.77,1,87,9,,,,,
Tue Aug 22 08:08:11 1995,/SDSC/Partners/vrml/Images/red_dot.gif,29291,525.77,3,431,8,,,,,
Tue Aug 22 08:08:11 1995,/SDSC/Partners/vrml/Images/yellow_dot.gif,29291,585.47,1,377,5,,,,,
Tue Aug 22 08:08:11 1995,/SDSC/Partners/vrml/Images/magenta_dot.gif,29291,519.36,4,210,5,,,,,
Tue Aug 22 08:08:29 1995,/surfrider.html,29309,61.8,4,75,9,,,,,
Tue Aug 22 08:08:30 1995,/SDSC/Partners/vrml/software/browsers.html,29310,364.22,2,182,8,,,,,
Tue Aug 22 08:08:32 1995,,29312,,,,10,,,,,
Tue Aug 22 08:08:32 1995,,29312,,,,2,,,,,
Tue Aug 22 08:08:32 1995,,29312,,,,2,,,,,
Tue Aug 22 08:08:37 1995,/vrml,29317,73.11,3,316,11,,,,,
Tue Aug 22 08:08:39 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,29319,450.42,1,380,5,,,,,
Tue Aug 22 08:08:39 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,29319,534.53,3,323,11,,,,,
Tue Aug 22 08:08:41 1995,/wow/wow.gif,29321,295.15,3,255,8,,,,,
Tue Aug 22 08:08:41 1995,/Education/Expeditions/FASTexpeditions,29321,152.17,3,159,1,,,,,
Tue Aug 22 08:08:42 1995,/SDSC/Partners/Surfrider/hdsurf.gif,29322,464.69,1,288,7,,,,,
Tue Aug 22 08:08:42 1995,/SDSC/Partners/Surfrider/air1.gif,29322,336.3,2,334,1,,,,,
Tue Aug 22 08:08:44 1995,/vrml,29324,73.11,3,316,1,,,,,
Tue Aug 22 08:08:46 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,29326,450.42,1,380,5,,,,,
Tue Aug 22 08:08:54 1995,/SDSC/Partners/vrml/doc.html,29334,521.4,3,304,6,,,,,
Tue Aug 22 08:08:55 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,29335,409.49,1,191,7,,,,,
Tue Aug 22 08:09:02 1995,/Education/Expeditions/FASTexpeditions/bluemarble.gif,29342,526.15,2,399,4,,,,,
Tue Aug 22 08:09:02 1995,/vrml,29342,73.11,3,316,8,,,,,
Tue Aug 22 08:09:03 1995,/SDSC/Partners/vrml/Images/cube.gif,29343,70.32,2,151,7,,,,,
Tue Aug 22 08:09:03 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,29343,450.42,1,380,4,,,,,
Tue Aug 22 08:09:04 1995,/SDSC/Partners/vrml/Images/cone.gif,29344,127.44,4,60,1,,,,,
Tue Aug 22 08:09:07 1995,/SDSC/Partners/vrml/examples.html,29347,68.84,4,229,6,,,,,
Tue Aug 22 08:09:09 1995,/wow/situr/cplaza-2.jpg,29349,160.78,1,189,1,,,,,
Tue Aug 22 08:09:10 1995,/SDSC/Partners/vrml/repos_software.html,29350,387.05,2,440,11,,,,,
Tue Aug 22 08:09:10 1995,/explore.html,29350,481.85,3,380,5,,,,,
Tue Aug 22 08:09:13 1995,/SDSC/Partners/vrml/Images/cube.gif,29353,70.32,2,151,10,,,,,
Tue Aug 22 08:09:13 1995,/SDSC/Partners/vrml/Images/cone.gif,29353,127.44,4,60,9,,,,,
Tue Aug 22 08:09:13 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,29353,409.49,1,191,2,,,,,
Tue Aug 22 08:09:13 1995,/SDSC/Partners/vrml/software/browsers.html,29353,364.22,2,182,8,,,,,
Tue Aug 22 08:09:14 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,29354,409.49,1,191,1,,,,,
Tue Aug 22 08:09:22 1995,/wow/mexico/resort/resort.html,29362,75.74,4,73,8,,,,,
Tue Aug 22 08:09:23 1995,/images/logo.gif,29363,280.91,1,95,10,,,,,
Tue Aug 22 08:09:24 1995,/images/explore.gif,29364,284.35,3,145,8,,,,,
Tue Aug 22 08:09:25 1995,/SDSC/Partners/vrml/examples.html,29365,68.84,4,229,10,,,,,
Tue Aug 22 08:09:32 1995,/wow/mexico/resort/redb.gif,29372,252.78,1,85,10,,,,,
Tue Aug 22 08:09:32 1995,/SDSC/Geninfo/SDarea/tj.html,29372,462.53,2,246,5,,,,,
Tue Aug 22 08:09:33 1995,/SDSC/Partners/vrml/repos_software.html,29373,387.05,2,440,11,,,,,
Tue Aug 22 08:09:33 1995,/Education/Expeditions/FASTexpeditions/frontpage.html,29373,121.41,2,437,1,,,,,
Tue Aug 22 08:09:35 1995,/Education/Expeditions/FASTexpeditions/small_nas.gif,29375,138.78,1,313,9,,,,,
Tue Aug 22 08:09:35 1995,/Education/Expeditions/FASTexpeditions/bluemarble.gif,29375,526.15,2,399,11,,,,,
Tue Aug 22 08:09:35 1995,/Education/Expeditions/FASTexpeditions/circleblue1.gif,29375,55.28,1,328,10,,,,,
Tue Aug 22 08:09:35 1995,/Education/Expeditions/FASTexpeditions/FASTtrek.trans.gif,29375,494.1,1,236,5,,,,,
Tue Aug 22 08:09:38 1995,/SDSC/Geninfo/SDarea/Images/sdareabar.GIF,29378,503.06,1,145,4,,,,,
Tue Aug 22 08:09:38 1995,/wow/news/news.html,29378,186.63,2,349,6,,,,,
Tue Aug 22 08:09:42 1995,/SDSC/Geninfo/SDarea/Images/tj.GIF,29382,417.88,1,217,10,,,,,
Tue Aug 22 08:09:44 1995,/SDSC/Partners/vrml/software/browsers.html,29384,364.22,2,182,8,,,,,
Tue Aug 22 08:09:46 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,29386,409.49,1,191,11,,,,,
Tue Aug 22 08:09:58 1995,/vrml,29398,73.11,3,316,6,,,,,
Tue Aug 22 08:09:58 1995,/SDSC/Partners/vrml/Images/cone.gif,29398,127.44,4,60,3,,,,,
Tue Aug 22 08:10:01 1995,/SDSC/Partners/vrml/Images/cube.gif,29401,70.32,2,151,11,,,,,
Tue Aug 22 08:10:03 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,29403,534.53,3,323,6,,,,,
Tue Aug 22 08:10:08 1995,/SDSC/Partners/vrml/repos_software.html,29408,387.05,2,440,10,,,,,
Tue Aug 22 08:10:11 1995,/SDSC/Partners/vrml/examples.html,29411,68.84,4,229,7,,,,,
Tue Aug 22 08:10:13 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,29413,409.49,1,191,8,,,,,
Tue Aug 22 08:10:15 1995,/SDSC/Partners/vrml/Images/cube.gif,29415,70.32,2,151,8,,,,,
Tue Aug 22 08:10:15 1995,/SDSC/Partners/vrml/Images/cone.gif,29415,127.44,4,60,2,,,,,
Tue Aug 22 08:10:17 1995,/SDSC/Partners/vrml/software/browsers.html,29417,364.22,2,182,1,,,,,
Tue Aug 22 08:10:18 1995,/SDSC/Partners/vrml/examples.html,29418,68.84,4,229,3,,,,,
Tue Aug 22 08:10:38 1995,/Education/Expeditions/FASTexpeditions/index.html,29438,165.84,3,296,4,,,,,
Tue Aug 22 08:10:39 1995,/Education/Expeditions/FASTexpeditions/bargreen.gif,29439,508.26,3,125,1,,,,,
Tue Aug 22 08:10:40 1995,/Education/Expeditions/FASTexpeditions/shuttle.gif,29440,518.32,4,133,8,,,,,
Tue Aug 22 08:10:42 1995,,29442,,,,9,,,,,
Tue Aug 22 08:10:42 1995,,29442,,,,4,,,,,
Tue Aug 22 08:10:42 1995,,29442,,,,4,,,,,
Tue Aug 22 08:10:45 1995,/SDSC/Staff/guzmanv/background.html,29445,276.25,3,125,6,,,,,
Tue Aug 22 08:10:47 1995,/SDSC/Staff/guzmanv/Pics/ball.gif,29447,36.49,1,347,5,,,,,
Tue Aug 22 08:10:57 1995,/vrml,29457,73.11,3,316,8,,,,,
Tue Aug 22 08:10:59 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,29459,534.53,3,323,5,,,,,
Tue Aug 22 08:10:59 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,29459,450.42,1,380,8,,,,,
Tue Aug 22 08:10:59 1995,/SDSC/Research/Visualization/Tecate/tecate.html,29459,165.62,4,408,10,,,,,
Tue Aug 22 08:11:00 1995,/SDSC/Metacenter/MetaScience.html,29460,49.76,2,139,1,,,,,
Tue Aug 22 08:11:01 1995,/images/logo_square.gif,29461,322.4,1,243,7,,,,,
Tue Aug 22 08:11:01 1995,/SDSC/Research/Visualization/Tecate/images/logo.gif,29461,411.47,1,189,9,,,,,
Tue Aug 22 08:11:01 1995,/images/icon_research.gif,29461,30.58,3,136,9,,,,,
Tue Aug 22 08:11:02 1995,/SDSC/Metacenter/Images/ResearchIcon.gif,29462,332.06,2,337,9,,,,,
Tue Aug 22 08:11:02 1995,/SDSC/Research/Comp_Bio/ESA/ESA.html,29462,210.63,4,407,3,,,,,
Tue Aug 22 08:11:04 1995,/SDSC/Research/Comp_Bio/ESA/ESALogo5.GIF,29464,589.47,1,215,2,,,,,
Tue Aug 22 08:11:06 1995,/SDSC/Partners/vrml/repos_software.html,29466,387.05,2,440,4,,,,,
Tue Aug 22 08:11:08 1995,/,29468,233.89,4,430,2,,,,,
Tue Aug 22 08:11:11 1995,/SDSC/Partners/vrml/software/browsers.html,29471,364.22,2,182,11,,,,,
Tue Aug 22 08:11:12 1995,/images/redbar.gif,29472,186.32,4,440,10,,,,,
Tue Aug 22 08:11:12 1995,/images/biglogo.gif,29472,348.38,1,80,6,,,,,
Tue Aug 22 08:11:12 1995,/images/blackbar.gif,29472,4.71,4,406,7,,,,,
Tue Aug 22 08:11:13 1995,/Education/Expeditions/FASTexpeditions/overview.html,29473,592.46,2,226,6,,,,,
Tue Aug 22 08:11:15 1995,/Education/Expeditions/FASTexpeditions/leftmarblearrow.gif,29475,290.53,1,220,7,,,,,
Tue Aug 22 08:11:15 1995,/Education/Expeditions/FASTexpeditions/lightbulb.gif,29475,13.18,2,258,9,,,,,
Tue Aug 22 08:11:15 1995,/Education/Expeditions/FASTexpeditions/rightmarblearrow.gif,29475,88.76,1,119,11,,,,,
Tue Aug 22 08:11:17 1995,/images/iotw.gif,29477,392.72,4,64,2,,,,,
Tue Aug 22 08:11:27 1995,/MetaScience/welcome.html,29487,386.8,4,213,7,,,,,
Tue Aug 22 08:11:27 1995,/wow/mexico/resort/pv.html,29487,348.12,2,387,11,,,,,
Tue Aug 22 08:11:28 1995,/SDSC/Staff/trostler/trostler.html,29488,41.44,2,185,6,,,,,
Tue Aug 22 08:11:30 1995,/wow/mexico/resort/church.gif,29490,495.79,3,282,5,,,,,
Tue Aug 22 08:11:36 1995,/MetaScience/Images/NSFMC-SH_banner.gif,29496,536.86,4,191,6,,,,,
Tue Aug 22 08:11:36 1995,/images/sdsc_logo_tiny.gif,29496,76.63,3,482,4,,,,,
Tue Aug 22 08:11:37 1995,/MetaScience/Images/Introduction-gray.gif,29497,189,4,275,11,,,,,
Tue Aug 22 08:11:39 1995,/MetaScience/Images/Search.gif,29499,147.87,2,203,4,,,,,
Tue Aug 22 08:11:39 1995,/SC95,29499,350.65,3,381,1,,,,,
Tue Aug 22 08:11:40 1995,/SDSC/Staff/trostler/images/phishbow.gif,29500,409.87,1,140,3,,,,,
Tue Aug 22 08:11:40 1995,/SDSC/Partners/vrml/repos_software.html,29500,387.05,2,440,2,,,,,
Tue Aug 22 08:11:42 1995,/SDSC/Partners/vrml/Images/cone.gif,29502,127.44,4,60,9,,,,,
Tue Aug 22 08:11:42 1995,/SDSC/Partners/vrml/Images/cube.gif,29502,70.32,2,151,1,,,,,
Tue Aug 22 08:11:42 1995,/SC95/Images/reddot_button.gif,29502,407.97,4,372,5,,,,,
Tue Aug 22 08:11:42 1995,/SC95/Images/redcheck_button.gif,29502,231.41,4,192,9,,,,,
Tue Aug 22 08:11:42 1995,/SC95/Images/yellow_button.gif,29502,19.37,2,285,10,,,,,
Tue Aug 22 08:11:45 1995,/SDSC/Staff/trostler/images/wave2.jpg,29505,331.67,1,266,6,,,,,
Tue Aug 22 08:11:46 1995,/MetaScience/Images/Browse.gif,29506,128.36,2,119,2,,,,,
Tue Aug 22 08:11:47 1995,/MetaScience/Images/MetaCenter_Info.gif,29507,462.38,3,376,4,,,,,
Tue Aug 22 08:11:48 1995,/SDSC/Research/Visualization/Tecate/images.html,29508,570.99,1,376,7,,,,,
Tue Aug 22 08:11:49 1995,/SC95/Images/stripe_button.gif,29509,296.5,2,408,6,,,,,
Tue Aug 22 08:11:49 1995,/vrml,29509,73.11,3,316,4,,,,,
Tue Aug 22 08:11:51 1995,/SDSC/Partners/vrml/Images/cube.gif,29511,70.32,2,151,10,,,,,
Tue Aug 22 08:11:51 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,29511,534.53,3,323,6,,,,,
Tue Aug 22 08:11:51 1995,/SDSC/Research/Visualization/Tecate/images/dtj/fig6_small.gif,29511,15.63,1,362,6,,,,,
Tue Aug 22 08:11:51 1995,/SDSC/Research/Visualization/Tecate/images/dtj/fig5_small.gif,29511,313.33,3,397,7,,,,,
Tue Aug 22 08:11:51 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,29511,450.42,1,380,9,,,,,
Tue Aug 22 08:11:51 1995,/SDSC/Research/Visualization/Tecate/images/dtj/fig7_small.gif,29511,322.31,4,84,7,,,,,
Tue Aug 22 08:11:51 1995,/SDSC/Partners/vrml/Images/cone.gif,29511,127.44,4,60,3,,,,,
Tue Aug 22 08:11:51 1995,/SDSC/Research/Visualization/Tecate/images/logo_small.gif,29511,484.05,2,435,1,,,,,
Tue Aug 22 08:11:52 1995,/SDSC/Partners/vrml/software/geom_trans.html,29512,568.34,2,419,7,,,,,
Tue Aug 22 08:11:52 1995,/SDSC/Staff/trostler/images/wave1.jpg,29512,410.79,2,304,2,,,,,
Tue Aug 22 08:11:54 1995,/Education/Expeditions/FASTexpeditions/getting_started.html,29514,118.03,4,275,9,,,,,
Tue Aug 22 08:11:54 1995,/SDSC/Research/Visualization/Tecate/images/dtj/fig8_small.gif,29514,257.06,3,156,7,,,,,
Tue Aug 22 08:11:56 1995,/SDSC/Staff/trostler/images/bsurf.gif,29516,55.45,2,362,6,,,,,
Tue Aug 22 08:11:58 1995,/SDSC/Staff/trostler/images/wave3.jpg,29518,73.14,4,238,4,,,,,
Tue Aug 22 08:12:01 1995,/SDSC/Research/Visualization/Tecate/images/dtj/fig9_small.gif,29521,138.42,4,163,9,,,,,
Tue Aug 22 08:12:01 1995,/SDSC/Research/Visualization/Tecate/images/dtj/fig10_small.gif,29521,311.46,4,102,4,,,,,
Tue Aug 22 08:12:02 1995,/SDSC/Staff/trostler/images/wave4.jpg,29522,93.57,2,315,10,,,,,
Tue Aug 22 08:12:02 1995,/SDSC/Partners/vrml/repos_software.html,29522,387.05,2,440,8,,,,,
Tue Aug 22 08:12:03 1995,/wow/mexico/cancun/mayaruin.html,29523,376.77,4,397,8,,,,,
Tue Aug 22 08:12:04 1995,/SDSC/Research/Visualization/Tecate/images/gallery/siggraph_small.gif,29524,522.72,3,411,10,,,,,
Tue Aug 22 08:12:04 1995,/SDSC/Research/Visualization/Tecate/images/gallery/highlight2_small.gif,29524,126.97,4,285,6,,,,,
Tue Aug 22 08:12:07 1995,/wow/mexico/cancun/pyr.gif,29527,386.82,2,338,1,,,,,
Tue Aug 22 08:12:07 1995,/wow/mexico/cancun/archeo.jpg,29527,551.32,3,126,1,,,,,
Tue Aug 22 08:12:11 1995,/SDSC/Partners/vrml/software/develop_lib-vrml.html,29531,522.29,1,192,8,,,,,
Tue Aug 22 08:12:12 1995,/SDSC/Geninfo/Internet,29532,125.48,1,405,9,,,,,
Tue Aug 22 08:12:12 1995,/wow/mexico/cancun/tulum3.gif,29532,539.57,4,221,10,,,,,
Tue Aug 22 08:12:12 1995,/wow/mexico/cancun/chichen.gif,29532,336.33,2,378,1,,,,,
Tue Aug 22 08:12:13 1995,/wow/mexico/cancun/archeo1.gif,29533,331.76,3,240,8,,,,,
Tue Aug 22 08:12:15 1995,/SDSC/Research/Visualization/Tecate/images/dtj/fig11_small.gif,29535,529.61,1,443,1,,,,,
Tue Aug 22 08:12:16 1995,/vrml,29536,73.11,3,316,1,,,,,
Tue Aug 22 08:12:18 1995,/SDSC/Partners/vrml/Images/cone.gif,29538,127.44,4,60,11,,,,,
Tue Aug 22 08:12:18 1995,/SDSC/Partners/vrml/Images/cube.gif,29538,70.32,2,151,1,,,,,
Tue Aug 22 08:12:18 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,29538,534.53,3,323,10,,,,,
Tue Aug 22 08:12:18 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,29538,450.42,1,380,2,,,,,
Tue Aug 22 08:12:26 1995,/vrml,29546,73.11,3,316,1,,,,,
Tue Aug 22 08:12:27 1995,/SDSC/Partners/vrml/Images/cube.gif,29547,70.32,2,151,10,,,,,
Tue Aug 22 08:12:28 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,29548,534.53,3,323,3,,,,,
Tue Aug 22 08:12:28 1995,/SDSC/Partners/vrml/repos_software.html,29548,387.05,2,440,5,,,,,
Tue Aug 22 08:12:30 1995,/SDSC/Fellows/TaylorP.html,29550,39.38,4,159,6,,,,,
Tue Aug 22 08:12:33 1995,/SDSC/Partners/vrml/Images/cone.gif,29553,127.44,4,60,4,,,,,
Tue Aug 22 08:12:33 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,29553,450.42,1,380,8,,,,,
Tue Aug 22 08:12:33 1995,/SDSC/Partners/vrml/software/browsers.html,29553,364.22,2,182,2,,,,,
Tue Aug 22 08:12:34 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,29554,409.49,1,191,5,,,,,
Tue Aug 22 08:12:36 1995,/SDSC/Research/Comp_Bio/ESA/ESAServs.html,29556,289.71,3,60,5,,,,,
Tue Aug 22 08:12:37 1995,/SDSC/Research/Comp_Bio/ESA/ESAbutn.GIF,29557,275.14,3,92,6,,,,,
